iso_code,ano,total_ghg,total_ghg_excluding_lucf
CYP,1909,0.688,0.068
CYP,1910,0.692,0.069
CYP,1911,0.698,0.07
CYP,1912,0.705,0.071
CYP,1913,0.711,0.072
CYP,1914,0.717,0.073
CYP,1915,0.722,0.074
CYP,1916,0.727,0.075
CYP,1917,0.73,0.076
CYP,1918,0.734,0.077
CYP,1919,0.738,0.078
CYP,1920,0.738,0.078
CYP,1921,0.741,0.08
CYP,1922,0.746,0.08
CYP,1923,0.75,0.081
CYP,1924,0.753,0.082
CYP,1925,0.756,0.083
CYP,1926,0.759,0.084
CYP,1927,0.763,0.085
CYP,1928,0.765,0.086
CYP,1929,0.767,0.087
CYP,1930,0.774,0.088
CYP,1931,0.776,0.089
CYP,1932,0.779,0.09
CYP,1933,0.781,0.091
CYP,1934,0.786,0.093
CYP,1935,0.791,0.094
CYP,1936,0.79,0.095
CYP,1937,0.789,0.097
CYP,1938,0.788,0.098
CYP,1939,0.788,0.1
CYP,1940,1.066,0.101
CYP,1941,1.191,0.112
CYP,1942,1.272,0.123
CYP,1943,1.334,0.134
CYP,1944,1.392,0.146
CYP,1945,1.44,0.156
CYP,1946,1.487,0.166
CYP,1947,1.529,0.176
CYP,1948,1.562,0.186
CYP,1949,1.595,0.195
CYP,1950,1.706,0.471
CYP,1951,1.663,0.493
CYP,1952,1.693,0.532
CYP,1953,1.771,0.59
CYP,1954,1.897,0.674
CYP,1955,1.948,0.687
CYP,1956,2.201,0.918
CYP,1957,2.348,1.067
CYP,1958,2.249,1.021
CYP,1959,2.22,1.092
CYP,1960,2.042,1.151
CYP,1961,1.877,1.131
CYP,1962,2.017,1.174
CYP,1963,1.958,1.257
CYP,1964,1.873,1.275
CYP,1965,2.0,1.429
CYP,1966,2.125,1.526
CYP,1967,2.212,1.653
CYP,1968,2.473,1.92
CYP,1969,2.496,1.975
CYP,1970,2.517,2.003
CYP,1971,2.686,2.193
CYP,1972,3.209,2.727
CYP,1973,2.391,2.833
CYP,1974,0.774,2.251
CYP,1975,0.668,2.314
CYP,1976,1.223,2.822
CYP,1977,1.464,3.042
CYP,1978,1.71,3.197
CYP,1979,1.984,3.407
CYP,1980,2.467,3.628
CYP,1981,2.548,3.468
CYP,1982,2.608,3.536
CYP,1983,2.557,3.535
CYP,1984,2.505,3.625
CYP,1985,2.481,3.54
CYP,1986,2.976,4.011
CYP,1987,3.626,4.605
CYP,1988,3.721,4.625
CYP,1989,4.046,4.868
CYP,1990,4.294,5.093
CYP,1991,4.855,5.594
CYP,1992,5.296,5.975
CYP,1993,5.646,6.229
CYP,1994,5.803,6.496
CYP,1995,5.779,6.371
CYP,1996,6.159,6.73
CYP,1997,6.422,6.824
CYP,1998,6.617,7.131
CYP,1999,7.047,7.406
CYP,2000,7.285,7.657
CYP,2001,7.152,7.537
CYP,2002,8.083,7.734
CYP,2003,8.39,8.134
CYP,2004,8.866,8.36
CYP,2005,8.536,8.544
CYP,2006,8.761,8.776
CYP,2007,8.892,9.111
CYP,2008,9.285,9.33
CYP,2009,8.691,9.087
CYP,2010,8.716,9.144
CYP,2011,8.358,8.821
CYP,2012,7.675,8.231
CYP,2013,6.991,7.519
CYP,2014,8.125,7.883
CYP,2015,7.644,7.936
CYP,2016,8.58,8.364
CYP,2017,8.955,8.509
CYP,2018,8.683,8.692
CYP,2019,9.18,9.219
CYP,2020,8.876,8.829
CYP,2021,9.252,9.16
CYP,2022,9.524,9.381
CYP,2023,9.72,9.543
CZE,1850,15.668,4.433
CZE,1851,15.666,4.462
CZE,1852,15.708,4.491
CZE,1853,15.656,4.52
CZE,1854,15.655,4.549
CZE,1855,15.669,4.579
CZE,1856,15.612,4.608
CZE,1857,15.602,4.637
CZE,1858,15.562,4.667
CZE,1859,15.577,4.696
CZE,1860,16.013,4.961
CZE,1861,16.53,5.531
CZE,1862,17.116,6.104
CZE,1863,17.713,6.678
CZE,1864,18.224,7.251
CZE,1865,18.804,7.825
CZE,1866,19.346,8.4
CZE,1867,20.118,8.971
CZE,1868,20.532,9.546
CZE,1869,21.094,10.121
CZE,1870,21.3,10.696
CZE,1871,21.868,11.272
CZE,1872,22.42,11.844
CZE,1873,22.966,12.417
CZE,1874,23.559,12.989
CZE,1875,24.13,13.558
CZE,1876,30.135,19.662
CZE,1877,30.87,20.418
CZE,1878,31.587,21.17
CZE,1879,32.751,22.374
CZE,1880,33.418,23.404
CZE,1881,34.2,24.429
CZE,1882,34.523,24.868
CZE,1883,35.778,26.203
CZE,1884,36.31,26.891
CZE,1885,37.325,27.967
CZE,1886,38.384,29.124
CZE,1887,39.761,30.318
CZE,1888,41.345,32.106
CZE,1889,42.919,33.669
CZE,1890,45.465,35.631
CZE,1891,46.891,36.75
CZE,1892,47.615,37.228
CZE,1893,48.478,37.937
CZE,1894,49.478,38.753
CZE,1895,50.899,40.015
CZE,1896,51.815,40.863
CZE,1897,53.995,42.931
CZE,1898,54.92,43.762
CZE,1899,56.092,44.75
CZE,1900,56.236,44.447
CZE,1901,58.128,46.185
CZE,1902,58.874,46.709
CZE,1903,59.749,47.463
CZE,1904,60.249,47.849
CZE,1905,61.621,49.079
CZE,1906,63.54,50.999
CZE,1907,65.677,53.312
CZE,1908,66.382,54.171
CZE,1909,65.899,53.835
CZE,1910,63.791,53.288
CZE,1911,63.564,53.837
CZE,1912,65.903,56.911
CZE,1913,67.599,59.244
CZE,1914,62.073,54.323
CZE,1915,61.206,54.116
CZE,1916,63.758,57.214
CZE,1917,59.994,53.968
CZE,1918,52.221,46.555
CZE,1919,49.192,44.126
CZE,1920,48.992,43.709
CZE,1921,47.429,42.066
CZE,1922,43.448,37.923
CZE,1923,45.349,39.813
CZE,1924,53.437,47.928
CZE,1925,50.856,45.288
CZE,1926,51.383,45.815
CZE,1927,54.426,48.837
CZE,1928,56.826,51.169
CZE,1929,62.407,56.747
CZE,1930,54.641,50.339
CZE,1931,50.296,47.264
CZE,1932,43.489,41.572
CZE,1933,39.162,38.255
CZE,1934,37.89,38.147
CZE,1935,37.807,39.11
CZE,1936,39.913,42.144
CZE,1937,47.134,50.292
CZE,1938,53.172,57.159
CZE,1939,57.63,62.41
CZE,1940,64.771,69.866
CZE,1941,64.789,70.276
CZE,1942,69.771,75.529
CZE,1943,77.033,83.052
CZE,1944,73.2,79.341
CZE,1945,37.185,43.485
CZE,1946,46.722,53.127
CZE,1947,53.278,59.693
CZE,1948,57.717,64.152
CZE,1949,60.582,67.149
CZE,1950,69.31,68.754
CZE,1951,70.215,72.962
CZE,1952,75.053,77.699
CZE,1953,77.948,80.365
CZE,1954,83.459,85.507
CZE,1955,86.685,88.588
CZE,1956,92.958,94.707
CZE,1957,96.968,98.581
CZE,1958,105.781,107.202
CZE,1959,112.667,107.211
CZE,1960,119.929,113.948
CZE,1961,125.64,123.147
CZE,1962,132.343,130.82
CZE,1963,138.198,137.349
CZE,1964,143.113,142.619
CZE,1965,139.208,139.216
CZE,1966,138.237,138.561
CZE,1967,137.835,138.257
CZE,1968,144.124,144.409
CZE,1969,152.347,152.777
CZE,1970,172.423,172.81
CZE,1971,180.514,180.785
CZE,1972,182.02,182.118
CZE,1973,182.516,182.531
CZE,1974,184.43,184.452
CZE,1975,192.562,192.554
CZE,1976,200.15,199.673
CZE,1977,206.559,205.675
CZE,1978,208.097,206.676
CZE,1979,204.009,202.447
CZE,1980,205.807,203.538
CZE,1981,203.767,201.514
CZE,1982,202.147,199.54
CZE,1983,202.847,199.831
CZE,1984,209.665,206.165
CZE,1985,206.888,203.386
CZE,1986,207.803,204.526
CZE,1987,205.76,202.439
CZE,1988,202.681,199.13
CZE,1989,194.488,189.904
CZE,1990,185.084,180.334
CZE,1991,166.4,163.762
CZE,1992,161.361,159.972
CZE,1993,154.913,154.238
CZE,1994,146.562,146.265
CZE,1995,144.388,145.153
CZE,1996,148.519,148.791
CZE,1997,144.082,144.545
CZE,1998,138.363,138.841
CZE,1999,128.5,129.098
CZE,2000,140.006,140.439
CZE,2001,134.903,140.447
CZE,2002,130.431,137.125
CZE,2003,133.658,140.95
CZE,2004,134.485,141.932
CZE,2005,130.695,139.006
CZE,2006,133.002,139.852
CZE,2007,135.044,141.514
CZE,2008,129.926,135.967
CZE,2009,121.738,127.791
CZE,2010,125.466,130.563
CZE,2011,124.548,128.345
CZE,2012,121.325,124.46
CZE,2013,117.389,119.3
CZE,2014,116.146,116.499
CZE,2015,119.83,117.191
CZE,2016,119.627,118.831
CZE,2017,118.501,120.029
CZE,2018,115.775,118.574
CZE,2019,110.531,113.248
CZE,2020,100.183,103.616
CZE,2021,104.786,108.851
CZE,2022,102.267,107.512
CZE,2023,91.887,97.919
COD,1850,22.56,1.188
COD,1851,18.666,1.197
COD,1852,23.173,1.205
COD,1853,5.549,1.214
COD,1854,13.049,1.222
COD,1855,13.101,1.231
COD,1856,13.8,1.24
COD,1857,7.865,1.249
COD,1858,7.764,1.258
COD,1859,19.923,1.266
COD,1860,9.578,1.276
COD,1861,9.961,1.285
COD,1862,15.043,1.295
COD,1863,19.267,1.306
COD,1864,14.989,1.316
COD,1865,14.066,1.326
COD,1866,11.171,1.337
COD,1867,11.09,1.347
COD,1868,9.802,1.358
COD,1869,9.935,1.369
COD,1870,18.53,1.38
COD,1871,16.639,1.392
COD,1872,7.545,1.404
COD,1873,10.988,1.417
COD,1874,12.969,1.43
COD,1875,15.321,1.443
COD,1876,5.987,1.457
COD,1877,8.013,1.471
COD,1878,11.193,1.484
COD,1879,17.004,1.498
COD,1880,5.932,1.511
COD,1881,13.151,1.524
COD,1882,21.591,1.538
COD,1883,13.384,1.551
COD,1884,11.146,1.565
COD,1885,13.321,1.578
COD,1886,15.246,1.592
COD,1887,13.027,1.606
COD,1888,13.713,1.62
COD,1889,15.361,1.635
COD,1890,20.264,1.652
COD,1891,17.077,1.668
COD,1892,12.764,1.683
COD,1893,15.197,1.699
COD,1894,15.279,1.716
COD,1895,13.085,1.732
COD,1896,12.911,1.749
COD,1897,17.824,1.766
COD,1898,18.56,1.784
COD,1899,21.458,1.802
COD,1900,26.008,1.82
COD,1901,21.397,1.839
COD,1902,25.07,1.859
COD,1903,15.159,1.879
COD,1904,19.263,1.9
COD,1905,21.28,1.921
COD,1906,23.391,1.943
COD,1907,18.0,1.964
COD,1908,23.641,1.986
COD,1909,24.566,2.008
COD,1910,23.961,2.03
COD,1911,29.361,2.066
COD,1912,19.679,2.102
COD,1913,19.096,2.138
COD,1914,23.109,2.174
COD,1915,28.405,2.211
COD,1916,24.897,2.248
COD,1917,31.007,2.286
COD,1918,25.05,2.324
COD,1919,27.549,2.362
COD,1920,20.16,2.404
COD,1921,35.654,2.296
COD,1922,37.45,2.433
COD,1923,36.479,2.642
COD,1924,34.866,2.74
COD,1925,46.982,2.741
COD,1926,37.448,2.845
COD,1927,37.683,2.891
COD,1928,30.849,2.998
COD,1929,40.815,3.084
COD,1930,49.197,3.217
COD,1931,55.484,3.114
COD,1932,60.679,2.947
COD,1933,66.58,2.933
COD,1934,50.556,2.995
COD,1935,58.947,3.097
COD,1936,61.798,3.192
COD,1937,62.526,3.308
COD,1938,64.801,3.367
COD,1939,70.828,3.362
COD,1940,92.602,3.374
COD,1941,113.805,3.45
COD,1942,129.954,3.543
COD,1943,138.043,3.655
COD,1944,136.497,3.64
COD,1945,144.642,3.701
COD,1946,145.06,3.901
COD,1947,159.462,3.977
COD,1948,166.187,4.086
COD,1949,162.624,4.25
COD,1950,183.671,5.319
COD,1951,197.311,5.659
COD,1952,214.215,6.07
COD,1953,226.148,6.354
COD,1954,235.664,6.966
COD,1955,246.272,7.625
COD,1956,260.289,7.505
COD,1957,275.675,7.757
COD,1958,286.281,7.455
COD,1959,301.184,7.333
COD,1960,384.627,7.059
COD,1961,270.191,7.21
COD,1962,218.37,7.144
COD,1963,174.239,7.388
COD,1964,155.791,7.196
COD,1965,147.634,7.829
COD,1966,136.936,7.909
COD,1967,138.827,7.947
COD,1968,133.193,9.19
COD,1969,137.769,9.637
COD,1970,146.221,8.929
COD,1971,135.389,9.381
COD,1972,138.394,9.621
COD,1973,137.165,9.977
COD,1974,127.487,10.34
COD,1975,135.299,10.43
COD,1976,142.023,15.356
COD,1977,148.937,15.246
COD,1978,138.848,14.675
COD,1979,152.067,15.638
COD,1980,158.283,15.157
COD,1981,159.32,15.678
COD,1982,170.128,18.681
COD,1983,167.263,20.546
COD,1984,169.442,23.094
COD,1985,166.753,21.475
COD,1986,169.737,22.103
COD,1987,176.751,23.206
COD,1988,165.776,23.882
COD,1989,170.705,22.699
COD,1990,190.945,23.52
COD,1991,194.759,22.108
COD,1992,190.247,22.372
COD,1993,205.68,23.605
COD,1994,219.295,22.203
COD,1995,233.26,23.602
COD,1996,229.142,24.982
COD,1997,258.405,23.878
COD,1998,264.966,24.193
COD,1999,267.238,23.585
COD,2000,273.238,26.339
COD,2001,241.024,23.97
COD,2002,234.915,23.48
COD,2003,260.835,24.587
COD,2004,248.465,25.176
COD,2005,251.701,25.9
COD,2006,250.396,26.526
COD,2007,245.903,27.611
COD,2008,424.048,28.363
COD,2009,598.916,28.43
COD,2010,692.461,29.456
COD,2011,787.361,30.614
COD,2012,775.729,37.544
COD,2013,814.101,40.472
COD,2014,736.353,43.412
COD,2015,648.106,42.989
COD,2016,674.221,43.533
COD,2017,686.779,45.86
COD,2018,608.219,46.079
COD,2019,561.261,47.795
COD,2020,510.0,49.127
COD,2021,524.883,50.21
COD,2022,549.211,51.291
COD,2023,554.607,52.59
DNK,1850,8.534,0.819
DNK,1851,8.66,0.795
DNK,1852,8.851,0.822
DNK,1853,9.008,0.852
DNK,1854,9.306,0.955
DNK,1855,9.275,0.956
DNK,1856,9.606,1.156
DNK,1857,9.678,1.175
DNK,1858,9.479,1.006
DNK,1859,9.805,1.145
DNK,1860,10.022,1.064
DNK,1861,9.714,1.31
DNK,1862,10.134,1.207
DNK,1863,10.22,1.287
DNK,1864,10.0,1.182
DNK,1865,10.223,1.552
DNK,1866,10.199,1.476
DNK,1867,10.458,1.456
DNK,1868,10.499,1.627
DNK,1869,10.267,1.489
DNK,1870,10.569,1.688
DNK,1871,10.706,1.734
DNK,1872,10.736,1.689
DNK,1873,10.85,1.704
DNK,1874,11.104,1.801
DNK,1875,11.296,2.023
DNK,1876,11.457,2.112
DNK,1877,11.484,2.099
DNK,1878,11.33,2.027
DNK,1879,11.674,2.217
DNK,1880,12.377,2.447
DNK,1881,11.863,2.558
DNK,1882,12.664,2.702
DNK,1883,12.976,3.018
DNK,1884,12.843,3.007
DNK,1885,12.776,3.126
DNK,1886,12.75,3.02
DNK,1887,13.118,3.083
DNK,1888,13.297,3.395
DNK,1889,13.361,3.585
DNK,1890,13.541,3.471
DNK,1891,14.099,3.69
DNK,1892,14.44,3.777
DNK,1893,14.551,3.607
DNK,1894,15.274,4.014
DNK,1895,15.519,4.143
DNK,1896,16.495,4.937
DNK,1897,16.966,5.253
DNK,1898,17.109,5.438
DNK,1899,17.878,5.891
DNK,1900,18.591,5.793
DNK,1901,18.394,6.01
DNK,1902,18.751,6.159
DNK,1903,19.08,6.389
DNK,1904,19.726,6.847
DNK,1905,19.756,6.684
DNK,1906,20.263,7.226
DNK,1907,19.621,6.52
DNK,1908,21.024,7.932
DNK,1909,21.581,8.708
DNK,1910,21.67,8.055
DNK,1911,23.098,8.539
DNK,1912,23.799,10.0
DNK,1913,25.222,10.244
DNK,1914,25.54,10.485
DNK,1915,26.239,11.177
DNK,1916,25.771,10.941
DNK,1917,23.266,8.158
DNK,1918,25.023,9.405
DNK,1919,24.472,8.967
DNK,1920,22.533,7.925
DNK,1921,23.021,7.529
DNK,1922,24.777,10.397
DNK,1923,25.705,11.28
DNK,1924,27.162,13.103
DNK,1925,26.622,11.487
DNK,1926,25.726,11.239
DNK,1927,27.924,14.108
DNK,1928,28.052,13.341
DNK,1929,30.669,15.917
DNK,1930,28.914,14.597
DNK,1931,28.836,15.116
DNK,1932,29.078,14.23
DNK,1933,29.05,14.189
DNK,1934,30.204,15.479
DNK,1935,30.086,16.109
DNK,1936,30.734,16.659
DNK,1937,31.289,17.2
DNK,1938,30.902,15.557
DNK,1939,32.53,17.251
DNK,1940,30.332,15.788
DNK,1941,32.792,18.42
DNK,1942,31.694,17.541
DNK,1943,37.114,21.748
DNK,1944,36.641,21.457
DNK,1945,30.394,15.273
DNK,1946,33.789,18.946
DNK,1947,39.242,22.833
DNK,1948,35.112,18.522
DNK,1949,35.382,18.415
DNK,1950,40.685,23.63
DNK,1951,41.176,23.677
DNK,1952,42.815,24.791
DNK,1953,43.524,25.2
DNK,1954,45.547,27.804
DNK,1955,47.923,29.485
DNK,1956,47.267,28.992
DNK,1957,46.292,27.723
DNK,1958,47.96,29.828
DNK,1959,48.637,29.283
DNK,1960,55.9,33.226
DNK,1961,54.786,35.403
DNK,1962,58.605,40.832
DNK,1963,61.716,44.861
DNK,1964,64.255,47.594
DNK,1965,65.614,49.004
DNK,1966,71.52,55.054
DNK,1967,70.73,54.255
DNK,1968,74.49,58.755
DNK,1969,80.504,65.082
DNK,1970,82.493,67.918
DNK,1971,77.602,62.816
DNK,1972,80.402,64.637
DNK,1973,80.008,64.522
DNK,1974,76.896,61.614
DNK,1975,76.795,61.551
DNK,1976,79.684,64.39
DNK,1977,82.956,67.531
DNK,1978,82.019,66.502
DNK,1979,83.388,67.945
DNK,1980,81.67,66.569
DNK,1981,71.156,56.287
DNK,1982,73.659,58.961
DNK,1983,72.122,56.83
DNK,1984,69.642,55.298
DNK,1985,78.208,64.638
DNK,1986,77.237,64.122
DNK,1987,75.707,63.463
DNK,1988,71.824,59.926
DNK,1989,66.878,54.051
DNK,1990,70.667,58.403
DNK,1991,81.249,69.224
DNK,1992,75.607,63.347
DNK,1993,75.873,65.598
DNK,1994,80.787,69.696
DNK,1995,77.571,66.689
DNK,1996,91.21,80.004
DNK,1997,81.616,70.568
DNK,1998,76.068,66.127
DNK,1999,73.444,63.789
DNK,2000,70.407,59.449
DNK,2001,71.465,61.018
DNK,2002,70.526,60.565
DNK,2003,76.118,65.823
DNK,2004,72.317,59.873
DNK,2005,68.279,56.316
DNK,2006,75.209,63.99
DNK,2007,71.884,59.096
DNK,2008,68.413,55.614
DNK,2009,65.434,52.983
DNK,2010,68.705,53.364
DNK,2011,61.041,48.311
DNK,2012,56.944,43.866
DNK,2013,60.077,46.378
DNK,2014,54.582,42.181
DNK,2015,52.924,40.002
DNK,2016,54.982,42.029
DNK,2017,53.165,39.9
DNK,2018,52.676,39.95
DNK,2019,49.045,36.413
DNK,2020,46.301,33.475
DNK,2021,47.465,34.882
DNK,2022,46.298,33.71
DNK,2023,45.218,32.485
DJI,1850,0.048,0.005
DJI,1851,0.049,0.005
DJI,1852,0.049,0.005
DJI,1853,0.049,0.005
DJI,1854,0.049,0.005
DJI,1855,0.049,0.005
DJI,1856,0.049,0.005
DJI,1857,0.049,0.005
DJI,1858,0.049,0.005
DJI,1859,0.049,0.005
DJI,1860,0.049,0.005
DJI,1861,0.049,0.005
DJI,1862,0.049,0.005
DJI,1863,0.049,0.005
DJI,1864,0.049,0.005
DJI,1865,0.049,0.005
DJI,1866,0.049,0.005
DJI,1867,0.049,0.005
DJI,1868,0.05,0.005
DJI,1869,0.05,0.005
DJI,1870,0.05,0.005
DJI,1871,0.05,0.005
DJI,1872,0.05,0.005
DJI,1873,0.05,0.005
DJI,1874,0.05,0.005
DJI,1875,0.051,0.005
DJI,1876,0.051,0.005
DJI,1877,0.051,0.005
DJI,1878,0.052,0.006
DJI,1879,0.052,0.006
DJI,1880,0.052,0.006
DJI,1881,0.052,0.006
DJI,1882,0.053,0.006
DJI,1883,0.053,0.006
DJI,1884,0.053,0.006
DJI,1885,0.053,0.006
DJI,1886,0.053,0.006
DJI,1887,0.053,0.006
DJI,1888,0.053,0.006
DJI,1889,0.053,0.006
DJI,1890,0.054,0.006
DJI,1891,0.054,0.006
DJI,1892,0.054,0.006
DJI,1893,0.054,0.006
DJI,1894,0.054,0.006
DJI,1895,0.054,0.006
DJI,1896,0.054,0.006
DJI,1897,0.054,0.006
DJI,1898,0.054,0.006
DJI,1899,0.054,0.006
DJI,1900,0.055,0.006
DJI,1901,0.055,0.006
DJI,1902,0.055,0.006
DJI,1903,0.055,0.006
DJI,1904,0.055,0.006
DJI,1905,0.055,0.006
DJI,1906,0.055,0.006
DJI,1907,0.055,0.007
DJI,1908,0.055,0.007
DJI,1909,0.056,0.007
DJI,1910,0.056,0.007
DJI,1911,0.057,0.007
DJI,1912,0.057,0.007
DJI,1913,0.058,0.007
DJI,1914,0.059,0.007
DJI,1915,0.06,0.007
DJI,1916,0.062,0.007
DJI,1917,0.063,0.007
DJI,1918,0.064,0.008
DJI,1919,0.065,0.008
DJI,1920,0.067,0.008
DJI,1921,0.068,0.008
DJI,1922,0.069,0.008
DJI,1923,0.07,0.008
DJI,1924,0.071,0.008
DJI,1925,0.073,0.009
DJI,1926,0.074,0.009
DJI,1927,0.075,0.009
DJI,1928,0.076,0.009
DJI,1929,0.078,0.009
DJI,1930,0.079,0.009
DJI,1931,0.079,0.01
DJI,1932,0.08,0.01
DJI,1933,0.079,0.01
DJI,1934,0.08,0.01
DJI,1935,0.08,0.011
DJI,1936,0.081,0.011
DJI,1937,0.082,0.011
DJI,1938,0.083,0.011
DJI,1939,0.084,0.012
DJI,1940,0.087,0.012
DJI,1941,0.09,0.012
DJI,1942,0.093,0.013
DJI,1943,0.1,0.013
DJI,1944,0.108,0.014
DJI,1945,0.117,0.014
DJI,1946,0.127,0.015
DJI,1947,0.136,0.016
DJI,1948,0.144,0.016
DJI,1949,0.151,0.017
DJI,1950,0.165,0.029
DJI,1951,0.183,0.045
DJI,1952,0.184,0.046
DJI,1953,0.186,0.05
DJI,1954,0.189,0.055
DJI,1955,0.191,0.06
DJI,1956,0.183,0.053
DJI,1957,0.198,0.069
DJI,1958,0.199,0.074
DJI,1959,0.183,0.065
DJI,1960,0.185,0.07
DJI,1961,0.205,0.076
DJI,1962,0.224,0.082
DJI,1963,0.258,0.103
DJI,1964,0.29,0.124
DJI,1965,0.341,0.165
DJI,1966,0.38,0.186
DJI,1967,0.344,0.138
DJI,1968,0.399,0.175
DJI,1969,0.377,0.142
DJI,1970,0.462,0.215
DJI,1971,0.505,0.247
DJI,1972,0.547,0.282
DJI,1973,0.548,0.278
DJI,1974,0.586,0.301
DJI,1975,0.623,0.317
DJI,1976,0.65,0.333
DJI,1977,0.705,0.35
DJI,1978,0.745,0.371
DJI,1979,0.93,0.551
DJI,1980,0.957,0.553
DJI,1981,0.908,0.511
DJI,1982,0.967,0.568
DJI,1983,1.01,0.573
DJI,1984,1.044,0.583
DJI,1985,1.094,0.603
DJI,1986,1.147,0.639
DJI,1987,1.212,0.673
DJI,1988,1.225,0.654
DJI,1989,1.327,0.725
DJI,1990,1.315,0.676
DJI,1991,1.329,0.694
DJI,1992,1.341,0.715
DJI,1993,1.361,0.735
DJI,1994,1.36,0.717
DJI,1995,1.421,0.745
DJI,1996,1.432,0.741
DJI,1997,1.469,0.779
DJI,1998,1.547,0.841
DJI,1999,1.593,0.86
DJI,2000,1.566,0.845
DJI,2001,1.546,0.85
DJI,2002,1.567,0.891
DJI,2003,1.608,0.928
DJI,2004,1.619,0.925
DJI,2005,1.652,0.945
DJI,2006,1.673,0.966
DJI,2007,1.742,1.027
DJI,2008,1.828,1.102
DJI,2009,1.747,1.01
DJI,2010,1.828,1.081
DJI,2011,1.645,0.895
DJI,2012,1.657,0.898
DJI,2013,1.766,1.004
DJI,2014,1.816,1.052
DJI,2015,1.917,1.149
DJI,2016,1.892,1.118
DJI,2017,1.898,1.12
DJI,2018,1.962,1.185
DJI,2019,2.058,1.273
DJI,2020,1.997,1.213
DJI,2021,2.087,1.303
DJI,2022,2.07,1.285
DJI,2023,2.092,1.304
DMA,1850,0.03,0.004
DMA,1851,0.032,0.004
DMA,1852,0.033,0.004
DMA,1853,0.034,0.004
DMA,1854,0.035,0.004
DMA,1855,0.035,0.004
DMA,1856,0.036,0.004
DMA,1857,0.036,0.004
DMA,1858,0.036,0.004
DMA,1859,0.035,0.004
DMA,1860,0.031,0.004
DMA,1861,0.03,0.004
DMA,1862,0.027,0.005
DMA,1863,0.027,0.005
DMA,1864,0.027,0.005
DMA,1865,0.027,0.005
DMA,1866,0.026,0.005
DMA,1867,0.026,0.005
DMA,1868,0.026,0.005
DMA,1869,0.026,0.005
DMA,1870,0.022,0.005
DMA,1871,0.02,0.005
DMA,1872,0.019,0.005
DMA,1873,0.019,0.005
DMA,1874,0.018,0.005
DMA,1875,0.018,0.005
DMA,1876,0.017,0.005
DMA,1877,0.017,0.005
DMA,1878,0.017,0.005
DMA,1879,0.012,0.005
DMA,1880,0.013,0.005
DMA,1881,0.012,0.005
DMA,1882,0.005,0.005
DMA,1883,0.002,0.005
DMA,1884,-0.0,0.004
DMA,1885,-0.003,0.004
DMA,1886,-0.005,0.004
DMA,1887,-0.007,0.004
DMA,1888,-0.008,0.004
DMA,1889,-0.01,0.004
DMA,1890,0.012,0.004
DMA,1891,0.021,0.004
DMA,1892,0.027,0.004
DMA,1893,0.031,0.004
DMA,1894,0.034,0.004
DMA,1895,0.037,0.004
DMA,1896,0.04,0.004
DMA,1897,0.042,0.005
DMA,1898,0.045,0.005
DMA,1899,0.044,0.005
DMA,1900,0.044,0.005
DMA,1901,0.043,0.005
DMA,1902,0.043,0.005
DMA,1903,0.041,0.006
DMA,1904,0.043,0.006
DMA,1905,0.045,0.006
DMA,1906,0.046,0.006
DMA,1907,0.047,0.007
DMA,1908,0.047,0.007
DMA,1909,0.048,0.007
DMA,1910,0.036,0.007
DMA,1911,0.035,0.007
DMA,1912,0.034,0.008
DMA,1913,0.034,0.008
DMA,1914,0.035,0.008
DMA,1915,0.035,0.008
DMA,1916,0.035,0.008
DMA,1917,0.035,0.008
DMA,1918,0.038,0.009
DMA,1919,0.039,0.009
DMA,1920,0.031,0.009
DMA,1921,0.028,0.009
DMA,1922,0.026,0.009
DMA,1923,0.026,0.009
DMA,1924,0.019,0.009
DMA,1925,0.017,0.009
DMA,1926,0.015,0.009
DMA,1927,0.013,0.009
DMA,1928,0.012,0.01
DMA,1929,0.009,0.01
DMA,1930,0.049,0.01
DMA,1931,0.068,0.01
DMA,1932,0.077,0.011
DMA,1933,0.083,0.012
DMA,1934,0.089,0.012
DMA,1935,0.094,0.013
DMA,1936,0.099,0.013
DMA,1937,0.104,0.014
DMA,1938,0.11,0.015
DMA,1939,0.115,0.015
DMA,1940,0.08,0.016
DMA,1941,0.069,0.016
DMA,1942,0.067,0.017
DMA,1943,0.067,0.017
DMA,1944,0.069,0.017
DMA,1945,0.071,0.017
DMA,1946,0.075,0.017
DMA,1947,0.079,0.017
DMA,1948,0.084,0.018
DMA,1949,0.089,0.018
DMA,1950,0.1,0.018
DMA,1951,0.108,0.022
DMA,1952,0.128,0.026
DMA,1953,0.125,0.023
DMA,1954,0.137,0.023
DMA,1955,0.135,0.023
DMA,1956,0.142,0.023
DMA,1957,0.145,0.023
DMA,1958,0.15,0.027
DMA,1959,0.164,0.03
DMA,1960,0.147,0.03
DMA,1961,0.26,0.03
DMA,1962,0.18,0.03
DMA,1963,0.157,0.034
DMA,1964,0.134,0.034
DMA,1965,0.262,0.035
DMA,1966,0.177,0.035
DMA,1967,0.129,0.043
DMA,1968,0.11,0.044
DMA,1969,0.094,0.041
DMA,1970,0.092,0.048
DMA,1971,0.08,0.049
DMA,1972,0.075,0.049
DMA,1973,0.071,0.05
DMA,1974,0.085,0.053
DMA,1975,0.074,0.054
DMA,1976,0.079,0.054
DMA,1977,0.077,0.051
DMA,1978,0.101,0.052
DMA,1979,0.081,0.06
DMA,1980,0.086,0.064
