iso_code,fonte_energia_id,ano,producao,geracao,consumo
CYP,9,2002,,0.0,0.0
CYP,9,2003,,0.0,0.0
CYP,9,2004,,0.0,0.0
CYP,9,2005,,0.0,0.0
CYP,9,2006,,0.0,0.0
CYP,9,2007,,0.0,0.004
CYP,9,2008,,0.01,0.038
CYP,9,2009,,0.03,0.086
CYP,9,2010,,0.04,0.112
CYP,9,2011,,0.05,0.166
CYP,9,2012,,0.05,0.16
CYP,9,2013,,0.05,0.156
CYP,9,2014,,0.05,0.161
CYP,9,2015,,0.05,0.164
CYP,9,2016,,0.05,0.166
CYP,9,2017,,0.05,0.165
CYP,9,2018,,0.06,0.164
CYP,9,2019,,0.06,0.185
CYP,9,2020,,0.06,0.194
CYP,9,2021,,0.06,0.191
CYP,9,2022,,0.06,0.185
CYP,9,2023,,0.06,0.157
CZE,9,1990,,0.0,0.0
CZE,9,1991,,0.0,0.0
CZE,9,1992,,0.0,0.0
CZE,9,1993,,0.16,0.514
CZE,9,1994,,0.32,1.025
CZE,9,1995,,0.41,1.293
CZE,9,1996,,0.29,0.932
CZE,9,1997,,0.49,1.577
CZE,9,1998,,0.59,1.875
CZE,9,1999,,0.68,2.16
CZE,9,2000,,0.52,1.675
CZE,9,2001,,0.52,1.668
CZE,9,2002,,0.5,1.608
CZE,9,2003,,0.49,1.566
CZE,9,2004,,0.71,2.277
CZE,9,2005,,0.73,2.336
CZE,9,2006,,0.92,2.931
CZE,9,2007,,1.2,3.816
CZE,9,2008,,1.45,4.626
CZE,9,2009,,1.85,5.901
CZE,9,2010,,2.16,6.903
CZE,9,2011,,2.7,8.63
CZE,9,2012,,3.37,10.763
CZE,9,2013,,4.06,12.963
CZE,9,2014,,4.66,14.887
CZE,9,2015,,4.79,15.297
CZE,9,2016,,4.76,15.216
CZE,9,2017,,4.97,15.848
CZE,9,2018,,4.83,15.406
CZE,9,2019,,5.03,16.059
CZE,9,2020,,5.21,16.641
CZE,9,2021,,5.38,17.187
CZE,9,2022,,5.41,17.251
CZE,9,2023,,5.22,16.483
DNK,9,1983,,0.033,0.105
DNK,9,1984,,0.033,0.105
DNK,9,1985,,0.036,0.115
DNK,9,1986,,0.051,0.163
DNK,9,1987,,0.061,0.195
DNK,9,1988,,0.08,0.255
DNK,9,1989,,0.126,0.402
DNK,9,1990,,0.19,0.67
DNK,9,1991,,0.29,1.133
DNK,9,1992,,0.41,1.663
DNK,9,1993,,0.55,2.324
DNK,9,1994,,0.57,1.83
DNK,9,1995,,0.65,2.065
DNK,9,1996,,0.83,2.656
DNK,9,1997,,0.98,3.115
DNK,9,1998,,1.08,3.442
DNK,9,1999,,1.32,4.21
DNK,9,2000,,1.3,4.149
DNK,9,2001,,1.51,4.825
DNK,9,2002,,1.88,5.999
DNK,9,2003,,2.49,7.959
DNK,9,2004,,2.91,9.292
DNK,9,2005,,3.17,10.133
DNK,9,2006,,3.07,9.8
DNK,9,2007,,3.1,9.912
DNK,9,2008,,3.14,10.025
DNK,9,2009,,3.32,10.599
DNK,9,2010,,4.59,14.665
DNK,9,2011,,4.37,13.966
DNK,9,2012,,4.45,14.193
DNK,9,2013,,4.31,13.77
DNK,9,2014,,4.29,13.732
DNK,9,2015,,4.18,13.409
DNK,9,2016,,4.85,15.467
DNK,9,2017,,6.25,19.947
DNK,9,2018,,5.89,18.802
DNK,9,2019,,5.94,18.972
DNK,9,2020,,5.92,18.895
DNK,9,2021,,8.72,27.831
DNK,9,2022,,7.27,23.217
DNK,9,2023,,6.92,21.347
ECU,9,1990,,0.0,0.0
ECU,9,1991,,0.0,0.0
ECU,9,1992,,0.0,0.0
ECU,9,1993,,0.0,0.0
ECU,9,1994,,0.0,0.0
ECU,9,1995,,0.0,0.0
ECU,9,1996,,0.0,0.0
ECU,9,1997,,0.0,0.0
ECU,9,1998,,0.0,0.0
ECU,9,1999,,0.0,0.0
ECU,9,2000,,0.0,0.0
ECU,9,2001,,0.0,0.0
ECU,9,2002,,0.0,0.0
ECU,9,2003,,0.0,0.0
ECU,9,2004,,0.0,0.01
ECU,9,2005,,0.02,0.328
ECU,9,2006,,0.02,0.465
ECU,9,2007,,0.02,0.698
ECU,9,2008,,0.02,0.665
ECU,9,2009,,0.02,0.691
ECU,9,2010,,0.02,0.752
ECU,9,2011,,0.01,0.888
ECU,9,2012,,0.02,0.946
ECU,9,2013,,0.04,0.944
ECU,9,2014,,0.06,1.275
ECU,9,2015,,0.09,1.302
ECU,9,2016,,0.49,1.564
ECU,9,2017,,0.46,1.465
ECU,9,2018,,0.43,1.366
ECU,9,2019,,0.45,1.452
ECU,9,2020,,0.47,1.502
ECU,9,2021,,0.41,1.325
ECU,9,2022,,0.43,1.244
ECU,9,2023,,0.43,1.145
EGY,9,1990,,0.0,0.0
EGY,9,1991,,0.0,0.0
EGY,9,1992,,0.0,0.0
EGY,9,1993,,0.0,0.0
EGY,9,1994,,0.0,0.0
EGY,9,1995,,0.0,0.0
EGY,9,1996,,0.0,0.0
EGY,9,1997,,0.0,0.0
EGY,9,1998,,0.0,0.0
EGY,9,1999,,0.0,0.0
EGY,9,2000,,0.0,0.0
EGY,9,2001,,0.0,0.0
EGY,9,2002,,0.0,0.0
EGY,9,2003,,0.0,0.0
EGY,9,2004,,0.0,0.0
EGY,9,2005,,0.0,0.0
EGY,9,2006,,0.0,0.0
EGY,9,2007,,0.0,0.0
EGY,9,2008,,0.0,0.0
EGY,9,2009,,0.0,0.0
EGY,9,2010,,0.0,0.0
EGY,9,2011,,0.0,0.0
EGY,9,2012,,0.0,0.0
EGY,9,2013,,0.0,0.0
EGY,9,2014,,0.0,0.0
EGY,9,2015,,0.0,0.0
EGY,9,2016,,0.0,0.0
EGY,9,2017,,0.0,0.0
EGY,9,2018,,0.0,0.0
EGY,9,2019,,0.0,0.0
EGY,9,2020,,0.0,0.0
EGY,9,2021,,0.0,0.0
EGY,9,2022,,0.0,0.0
EGY,9,2023,,0.0,0.0
EST,9,1990,,0.0,0.0
EST,9,1991,,0.0,0.0
EST,9,1992,,0.0,0.0
EST,9,1993,,0.0,0.0
EST,9,1994,,0.0,0.0
EST,9,1995,,0.01,0.019
EST,9,1996,,0.0,0.016
EST,9,1997,,0.01,0.026
EST,9,1998,,0.01,0.038
EST,9,1999,,0.01,0.041
EST,9,2000,,0.01,0.176
EST,9,2001,,0.01,0.07
EST,9,2002,,0.02,0.086
EST,9,2003,,0.03,0.083
EST,9,2004,,0.03,0.099
EST,9,2005,,0.04,0.105
EST,9,2006,,0.04,0.121
EST,9,2007,,0.03,0.115
EST,9,2008,,0.04,0.121
EST,9,2009,,0.31,1.002
EST,9,2010,,0.74,2.369
EST,9,2011,,0.78,2.499
EST,9,2012,,1.0,3.195
EST,9,2013,,0.67,2.223
EST,9,2014,,0.76,2.541
EST,9,2015,,0.82,2.691
EST,9,2016,,0.95,3.031
EST,9,2017,,1.1,3.539
EST,9,2018,,1.31,4.252
EST,9,2019,,1.36,4.351
EST,9,2020,,1.85,5.91
EST,9,2021,,1.77,5.613
EST,9,2022,,1.57,5.095
EST,9,2023,,1.33,4.539
FIN,9,1990,,5.16,16.459
FIN,9,1991,,5.0,15.958
FIN,9,1992,,4.95,15.801
FIN,9,1993,,5.96,19.019
FIN,9,1994,,6.47,20.638
FIN,9,1995,,6.61,21.094
FIN,9,1996,,5.89,18.799
FIN,9,1997,,7.89,25.19
FIN,9,1998,,9.33,29.793
FIN,9,1999,,8.36,26.696
FIN,9,2000,,8.64,27.578
FIN,9,2001,,8.27,26.405
FIN,9,2002,,8.99,28.694
FIN,9,2003,,9.38,29.941
FIN,9,2004,,10.44,33.325
FIN,9,2005,,9.51,30.365
FIN,9,2006,,10.81,34.52
FIN,9,2007,,9.95,31.778
FIN,9,2008,,10.4,33.214
FIN,9,2009,,8.73,27.881
FIN,9,2010,,10.97,35.032
FIN,9,2011,,11.24,35.896
FIN,9,2012,,11.2,35.753
FIN,9,2013,,12.01,38.341
FIN,9,2014,,11.76,37.536
FIN,9,2015,,11.42,36.453
FIN,9,2016,,11.52,36.783
FIN,9,2017,,11.86,37.864
FIN,9,2018,,12.91,41.212
FIN,9,2019,,13.29,42.431
FIN,9,2020,,11.57,36.933
FIN,9,2021,,13.58,43.347
FIN,9,2022,,12.76,40.734
FIN,9,2023,,11.07,35.054
FRA,9,1965,,0.0,0.0
FRA,9,1966,,0.39,1.245
FRA,9,1967,,0.605,1.931
FRA,9,1968,,0.926,2.956
FRA,9,1969,,1.067,3.406
FRA,9,1970,,1.37,4.374
FRA,9,1971,,1.392,4.443
FRA,9,1972,,1.515,4.837
FRA,9,1973,,1.55,4.948
FRA,9,1974,,1.577,5.034
FRA,9,1975,,1.416,4.52
FRA,9,1976,,1.333,4.255
FRA,9,1977,,1.375,4.388
FRA,9,1978,,1.418,4.528
FRA,9,1979,,1.484,4.737
FRA,9,1980,,1.471,4.696
FRA,9,1981,,1.492,4.763
FRA,9,1982,,1.527,4.876
FRA,9,1983,,1.559,4.976
FRA,9,1984,,1.622,5.179
FRA,9,1985,,1.652,5.274
FRA,9,1986,,1.663,5.308
FRA,9,1987,,1.751,5.588
FRA,9,1988,,1.773,5.661
FRA,9,1989,,1.841,5.878
FRA,9,1990,,1.91,6.107
FRA,9,1991,,2.11,6.71
FRA,9,1992,,2.14,6.812
FRA,9,1993,,1.97,6.301
FRA,9,1994,,2.16,6.886
FRA,9,1995,,2.33,7.435
FRA,9,1996,,2.42,7.735
FRA,9,1997,,2.67,8.539
FRA,9,1998,,2.65,8.469
FRA,9,1999,,2.85,9.107
FRA,9,2000,,2.99,9.532
FRA,9,2001,,3.33,10.643
FRA,9,2002,,3.53,11.291
FRA,9,2003,,3.72,11.865
FRA,9,2004,,3.78,12.073
FRA,9,2005,,3.87,12.36
FRA,9,2006,,3.84,12.261
FRA,9,2007,,4.22,13.458
FRA,9,2008,,4.44,14.161
FRA,9,2009,,4.58,14.614
FRA,9,2010,,4.92,15.696
FRA,9,2011,,5.58,17.616
FRA,9,2012,,5.81,18.378
FRA,9,2013,,6.18,19.463
FRA,9,2014,,6.55,21.012
FRA,9,2015,,7.11,22.711
FRA,9,2016,,8.12,24.619
FRA,9,2017,,8.43,26.319
FRA,9,2018,,8.99,27.588
FRA,9,2019,,9.25,28.017
FRA,9,2020,,9.37,28.128
FRA,9,2021,,10.15,29.48
FRA,9,2022,,10.38,31.067
FRA,9,2023,,10.1,30.978
DEU,9,1970,,0.92,2.937
DEU,9,1971,,1.001,3.195
DEU,9,1972,,1.019,3.252
DEU,9,1973,,1.053,3.362
DEU,9,1974,,1.076,3.436
DEU,9,1975,,1.125,3.59
DEU,9,1976,,1.278,4.079
DEU,9,1977,,1.247,3.979
DEU,9,1978,,1.317,4.206
DEU,9,1979,,1.443,4.607
DEU,9,1980,,1.966,6.277
DEU,9,1981,,1.804,5.759
DEU,9,1982,,1.799,5.742
DEU,9,1983,,1.54,4.917
DEU,9,1984,,1.643,5.245
DEU,9,1985,,1.644,5.248
DEU,9,1986,,1.596,5.093
DEU,9,1987,,1.446,4.615
DEU,9,1988,,1.638,5.228
DEU,9,1989,,1.749,5.584
DEU,9,1990,,1.6,4.581
DEU,9,1991,,1.87,4.823
DEU,9,1992,,2.04,4.986
DEU,9,1993,,1.97,5.309
DEU,9,1994,,2.07,6.084
DEU,9,1995,,2.43,6.541
DEU,9,1996,,2.5,6.841
DEU,9,1997,,2.65,7.332
DEU,9,1998,,3.06,8.676
DEU,9,1999,,3.51,9.385
DEU,9,2000,,4.33,10.853
DEU,9,2001,,4.59,16.599
DEU,9,2002,,5.31,20.43
DEU,9,2003,,8.95,28.566
DEU,9,2004,,10.64,33.951
DEU,9,2005,,14.71,46.949
DEU,9,2006,,18.94,60.445
DEU,9,2007,,24.62,78.579
DEU,9,2008,,28.04,89.479
DEU,9,2009,,30.91,98.643
DEU,9,2010,,33.95,108.367
DEU,9,2011,,36.91,117.812
DEU,9,2012,,43.23,137.981
DEU,9,2013,,45.59,145.494
DEU,9,2014,,48.39,154.4
DEU,9,2015,,50.46,160.996
DEU,9,2016,,51.1,163.024
DEU,9,2017,,51.08,162.955
DEU,9,2018,,50.97,162.595
DEU,9,2019,,50.33,160.513
DEU,9,2020,,51.16,163.162
DEU,9,2021,,49.34,160.416
DEU,9,2022,,48.35,165.541
DEU,9,2023,,46.23,157.841
GRC,9,1990,,0.0,0.0
GRC,9,1991,,0.0,0.0
GRC,9,1992,,0.0,0.003
GRC,9,1993,,0.0,0.003
GRC,9,1994,,0.0,0.003
GRC,9,1995,,0.0,0.003
GRC,9,1996,,0.0,0.0
GRC,9,1997,,0.0,0.0
GRC,9,1998,,0.0,0.0
GRC,9,1999,,0.0,0.003
GRC,9,2000,,0.0,0.0
GRC,9,2001,,0.08,0.252
GRC,9,2002,,0.13,0.402
GRC,9,2003,,0.1,0.335
GRC,9,2004,,0.12,0.396
GRC,9,2005,,0.12,0.388
GRC,9,2006,,0.11,0.364
GRC,9,2007,,0.18,0.587
GRC,9,2008,,0.19,0.611
GRC,9,2009,,0.22,0.695
GRC,9,2010,,0.19,0.607
GRC,9,2011,,0.21,0.66
GRC,9,2012,,0.2,0.652
GRC,9,2013,,0.22,0.691
GRC,9,2014,,0.22,0.701
GRC,9,2015,,0.23,0.739
GRC,9,2016,,0.27,0.875
GRC,9,2017,,0.31,0.99
GRC,9,2018,,0.31,1.003
GRC,9,2019,,0.4,1.283
GRC,9,2020,,0.45,1.448
GRC,9,2021,,0.5,1.594
GRC,9,2022,,0.57,1.818
GRC,9,2023,,0.57,2.241
HKG,9,1990,,0.0,0.0
HKG,9,1991,,0.0,0.0
HKG,9,1992,,0.0,0.0
HKG,9,1993,,0.0,0.0
HKG,9,1994,,0.0,0.0
HKG,9,1995,,0.0,0.0
HKG,9,1996,,0.0,0.0
HKG,9,1997,,0.0,0.0
HKG,9,1998,,0.0,0.0
HKG,9,1999,,0.0,0.0
HKG,9,2000,,0.0,0.0
HKG,9,2001,,0.0,0.0
HKG,9,2002,,0.0,0.0
HKG,9,2003,,0.0,0.0
HKG,9,2004,,0.0,0.0
HKG,9,2005,,0.0,0.0
HKG,9,2006,,0.0,0.0
HKG,9,2007,,0.0,0.0
HKG,9,2008,,0.0,0.0
HKG,9,2009,,0.0,0.0
HKG,9,2010,,0.04,0.124
HKG,9,2011,,0.04,0.137
HKG,9,2012,,0.04,0.131
HKG,9,2013,,0.04,0.115
HKG,9,2014,,0.04,0.137
HKG,9,2015,,0.07,0.182
HKG,9,2016,,0.14,0.207
HKG,9,2017,,0.14,0.208
HKG,9,2018,,0.14,0.214
HKG,9,2019,,0.14,0.237
HKG,9,2020,,0.14,0.288
HKG,9,2021,,0.14,0.368
HKG,9,2022,,0.14,0.357
HKG,9,2023,,0.121,0.386
HUN,9,1990,,0.02,0.054
HUN,9,1991,,0.02,0.077
HUN,9,1992,,0.05,0.147
HUN,9,1993,,0.04,0.124
HUN,9,1994,,0.05,0.144
HUN,9,1995,,0.06,0.179
HUN,9,1996,,0.05,0.16
HUN,9,1997,,0.05,0.169
HUN,9,1998,,0.06,0.192
HUN,9,1999,,0.06,0.207
HUN,9,2000,,0.06,0.207
HUN,9,2001,,0.07,0.223
HUN,9,2002,,0.04,0.134
HUN,9,2003,,0.16,0.514
HUN,9,2004,,0.73,2.314
HUN,9,2005,,1.66,5.293
HUN,9,2006,,1.26,4.035
HUN,9,2007,,1.56,4.989
HUN,9,2008,,1.94,6.186
HUN,9,2009,,2.33,7.454
HUN,9,2010,,2.3,7.332
HUN,9,2011,,1.86,5.934
HUN,9,2012,,1.65,5.283
HUN,9,2013,,1.83,5.848
HUN,9,2014,,2.13,6.787
HUN,9,2015,,2.16,6.898
HUN,9,2016,,2.07,6.611
HUN,9,2017,,2.15,6.872
HUN,9,2018,,2.31,7.36
HUN,9,2019,,2.25,7.155
HUN,9,2020,,2.17,6.92
HUN,9,2021,,2.24,7.152
HUN,9,2022,,2.14,6.835
HUN,9,2023,,1.75,4.82
ISL,9,1968,,0.0,0.0
ISL,9,1969,,0.002,0.005
ISL,9,1970,,0.012,0.034
ISL,9,1971,,0.012,0.034
ISL,9,1972,,0.022,0.061
ISL,9,1973,,0.024,0.069
ISL,9,1974,,0.006,0.016
ISL,9,1975,,0.018,0.052
ISL,9,1976,,0.019,0.054
ISL,9,1977,,0.016,0.046
ISL,9,1978,,0.018,0.052
ISL,9,1979,,0.046,0.129
ISL,9,1980,,0.045,0.127
ISL,9,1981,,0.123,0.349
ISL,9,1982,,0.159,0.451
ISL,9,1983,,0.172,0.487
ISL,9,1984,,0.173,0.492
ISL,9,1985,,0.171,0.486
ISL,9,1986,,0.212,0.603
ISL,9,1987,,0.234,0.664
ISL,9,1988,,0.246,0.697
ISL,9,1989,,0.258,0.731
ISL,9,1990,,0.283,0.803
ISL,9,1991,,0.267,0.758
ISL,9,1992,,0.23,0.652
ISL,9,1993,,0.254,0.722
ISL,9,1994,,0.258,0.733
ISL,9,1995,,0.288,0.818
ISL,9,1996,,0.343,0.974
ISL,9,1997,,0.373,1.059
ISL,9,1998,,0.653,1.852
ISL,9,1999,,1.136,3.222
ISL,9,2000,,1.32,3.753
ISL,9,2001,,1.45,4.09
ISL,9,2002,,1.43,4.006
ISL,9,2003,,1.41,3.909
ISL,9,2004,,1.48,4.1
ISL,9,2005,,1.66,4.56
ISL,9,2006,,2.63,7.189
ISL,9,2007,,3.58,9.717
ISL,9,2008,,4.04,10.889
ISL,9,2009,,4.55,12.202
ISL,9,2010,,4.23,11.893
ISL,9,2011,,4.47,12.446
ISL,9,2012,,5.08,13.707
ISL,9,2013,,5.24,13.717
ISL,9,2014,,5.24,13.618
ISL,9,2015,,5.0,12.929
ISL,9,2016,,5.07,13.017
ISL,9,2017,,5.17,13.202
ISL,9,2018,,6.01,15.258
ISL,9,2019,,6.02,15.223
ISL,9,2020,,5.96,15.022
ISL,9,2021,,5.8,14.568
ISL,9,2022,,5.92,14.801
ISL,9,2023,,6.006,14.971
IND,9,1971,,0.0,0.0
IND,9,1972,,0.0,0.0
IND,9,1973,,0.0,0.0
IND,9,1974,,0.0,0.0
IND,9,1975,,0.0,0.0
IND,9,1976,,0.0,0.0
IND,9,1977,,0.0,0.0
IND,9,1978,,0.0,0.0
IND,9,1979,,0.0,0.0
IND,9,1980,,0.0,0.0
IND,9,1981,,0.0,0.0
IND,9,1982,,0.0,0.0
IND,9,1983,,0.0,0.0
IND,9,1984,,0.0,0.0
IND,9,1985,,0.0,0.0
IND,9,1986,,0.0,0.0
IND,9,1987,,0.0,0.0
IND,9,1988,,0.0,0.0
IND,9,1989,,0.0,0.0
IND,9,1990,,0.038,0.12
IND,9,1991,,0.095,0.303
IND,9,1992,,0.119,0.381
IND,9,1993,,0.252,0.805
IND,9,1994,,0.38,1.214
IND,9,1995,,0.564,1.8
IND,9,1996,,0.756,2.414
IND,9,1997,,0.982,3.134
IND,9,1998,,1.293,4.126
IND,9,1999,,1.686,5.382
IND,9,2000,,1.686,5.382
IND,9,2001,,2.069,6.605
IND,9,2002,,2.14,6.831
IND,9,2003,,2.713,8.659
IND,9,2004,,3.314,10.58
IND,9,2005,,4.035,12.881
IND,9,2006,,5.587,17.835
IND,9,2007,,7.403,23.632
IND,9,2008,,9.302,29.694
IND,9,2009,,11.642,37.164
IND,9,2010,,14.295,45.633
IND,9,2011,,17.137,54.705
IND,9,2012,,19.936,63.64
IND,9,2013,,22.478,71.754
IND,9,2014,,24.676,78.771
IND,9,2015,,30.617,97.737
IND,9,2016,,24.817,79.221
IND,9,2017,,24.908,79.512
IND,9,2018,,27.224,86.905
IND,9,2019,,31.512,100.591
IND,9,2020,,32.855,104.881
IND,9,2021,,35.495,113.308
IND,9,2022,,38.567,123.114
IND,9,2023,,37.282,119.01
IDN,9,1965,,0.0,0.0
IDN,9,1966,,0.0,0.0
IDN,9,1967,,0.0,0.0
IDN,9,1968,,0.0,0.0
IDN,9,1969,,0.0,0.0
IDN,9,1970,,0.0,0.0
IDN,9,1971,,0.0,0.0
IDN,9,1972,,0.0,0.0
IDN,9,1973,,0.0,0.0
IDN,9,1974,,0.0,0.0
IDN,9,1975,,0.0,0.0
IDN,9,1976,,0.0,0.0
IDN,9,1977,,0.0,0.0
IDN,9,1978,,0.0,0.0
IDN,9,1979,,0.0,0.0
IDN,9,1980,,0.0,0.0
IDN,9,1981,,0.0,0.0
IDN,9,1982,,0.0,0.0
IDN,9,1983,,0.0,0.0
IDN,9,1984,,0.0,0.0
IDN,9,1985,,0.0,0.0
IDN,9,1986,,0.0,0.0
IDN,9,1987,,0.0,0.0
IDN,9,1988,,0.0,0.0
IDN,9,1989,,0.0,0.0
IDN,9,1990,,1.127,3.2
IDN,9,1991,,1.051,2.984
IDN,9,1992,,1.086,3.082
IDN,9,1993,,1.092,3.099
IDN,9,1994,,1.604,4.552
IDN,9,1995,,2.213,6.279
IDN,9,1996,,2.343,6.649
IDN,9,1997,,2.728,7.743
IDN,9,1998,,3.286,9.326
IDN,9,1999,,3.941,11.183
IDN,9,2000,,9.58,13.827
IDN,9,2001,,10.54,17.014
IDN,9,2002,,11.07,17.489
IDN,9,2003,,10.72,17.541
IDN,9,2004,,11.3,18.436
IDN,9,2005,,11.93,18.181
IDN,9,2006,,11.56,18.23
IDN,9,2007,,13.0,19.108
IDN,9,2008,,14.81,22.493
IDN,9,2009,,15.41,25.01
IDN,9,2010,,17.17,25.073
IDN,9,2011,,18.04,25.451
IDN,9,2012,,18.31,25.62
IDN,9,2013,,18.57,25.143
IDN,9,2014,,19.24,26.809
IDN,9,2015,,19.81,27.467
IDN,9,2016,,20.87,29.248
IDN,9,2017,,24.51,34.474
IDN,9,2018,,26.46,75.269
IDN,9,2019,,26.28,74.551
IDN,9,2020,,27.92,78.701
IDN,9,2021,,30.87,87.726
IDN,9,2022,,37.31,107.549
IDN,9,2023,,39.41,113.96
IRN,9,1990,,0.0,0.0
IRN,9,1991,,0.0,0.0
IRN,9,1992,,0.0,0.0
IRN,9,1993,,0.0,0.0
IRN,9,1994,,0.0,0.0
IRN,9,1995,,0.0,0.0
IRN,9,1996,,0.0,0.0
IRN,9,1997,,0.0,0.0
IRN,9,1998,,0.0,0.0
IRN,9,1999,,0.0,0.0
IRN,9,2000,,0.0,0.0
IRN,9,2001,,0.0,0.0
IRN,9,2002,,0.0,0.0
IRN,9,2003,,0.0,0.0
IRN,9,2004,,0.0,0.0
IRN,9,2005,,0.0,0.0
IRN,9,2006,,0.0,0.0
IRN,9,2007,,0.0,0.0
IRN,9,2008,,0.0,0.0
IRN,9,2009,,0.002,0.005
IRN,9,2010,,0.01,0.033
IRN,9,2011,,0.022,0.07
IRN,9,2012,,0.023,0.072
IRN,9,2013,,0.019,0.062
IRN,9,2014,,0.047,0.149
IRN,9,2015,,0.016,0.052
IRN,9,2016,,0.022,0.07
IRN,9,2017,,0.024,0.078
IRN,9,2018,,0.024,0.078
IRN,9,2019,,0.011,0.034
IRN,9,2020,,0.022,0.071
IRN,9,2021,,0.022,0.071
IRN,9,2022,,0.028,0.09
IRN,9,2023,,0.028,0.09
IRQ,9,1990,,0.0,0.0
IRQ,9,1991,,0.0,0.0
IRQ,9,1992,,0.0,0.0
IRQ,9,1993,,0.0,0.0
IRQ,9,1994,,0.0,0.0
IRQ,9,1995,,0.0,0.0
IRQ,9,1996,,0.0,0.0
IRQ,9,1997,,0.0,0.0
IRQ,9,1998,,0.0,0.0
IRQ,9,1999,,0.0,0.0
IRQ,9,2000,,0.0,0.0
IRQ,9,2001,,0.0,0.0
IRQ,9,2002,,0.0,0.0
IRQ,9,2003,,0.0,0.0
IRQ,9,2004,,0.0,0.0
IRQ,9,2005,,0.0,0.0
IRQ,9,2006,,0.0,0.0
IRQ,9,2007,,0.0,0.0
IRQ,9,2008,,0.0,0.0
IRQ,9,2009,,0.0,0.0
IRQ,9,2010,,0.0,0.0
IRQ,9,2011,,0.0,0.0
IRQ,9,2012,,0.0,0.0
IRQ,9,2013,,0.0,0.0
IRQ,9,2014,,0.0,0.0
IRQ,9,2015,,0.0,0.0
IRQ,9,2016,,0.0,0.0
IRQ,9,2017,,0.0,0.0
IRQ,9,2018,,0.0,0.0
IRQ,9,2019,,0.0,0.0
IRQ,9,2020,,0.0,0.0
IRQ,9,2021,,0.0,0.0
IRQ,9,2022,,0.0,0.0
IRQ,9,2023,,0.0,0.0
IRL,9,1990,,0.0,0.0
IRL,9,1991,,0.0,0.0
IRL,9,1992,,0.0,0.0
IRL,9,1993,,0.0,0.0
IRL,9,1994,,0.0,0.0
IRL,9,1995,,0.0,0.0
IRL,9,1996,,0.03,0.086
IRL,9,1997,,0.08,0.259
IRL,9,1998,,0.09,0.271
IRL,9,1999,,0.09,0.291
IRL,9,2000,,0.09,0.303
IRL,9,2001,,0.1,0.31
IRL,9,2002,,0.08,0.259
IRL,9,2003,,0.09,0.275
IRL,9,2004,,0.11,0.348
IRL,9,2005,,0.13,0.416
IRL,9,2006,,0.13,0.41
IRL,9,2007,,0.18,0.543
IRL,9,2008,,0.22,0.667
IRL,9,2009,,0.26,0.802
IRL,9,2010,,0.31,1.006
IRL,9,2011,,0.34,1.073
IRL,9,2012,,0.44,1.402
IRL,9,2013,,0.49,1.535
IRL,9,2014,,0.54,1.712
IRL,9,2015,,0.48,1.52
IRL,9,2016,,0.68,2.168
IRL,9,2017,,0.74,2.347
IRL,9,2018,,0.85,2.708
IRL,9,2019,,0.85,2.729
IRL,9,2020,,0.92,2.949
IRL,9,2021,,0.99,3.176
IRL,9,2022,,1.01,3.235
IRL,9,2023,,1.01,3.0
ISR,9,1990,,0.0,0.0
ISR,9,1991,,0.0,0.0
ISR,9,1992,,0.0,0.0
ISR,9,1993,,0.0,0.0
ISR,9,1994,,0.0,0.0
ISR,9,1995,,0.0,0.0
ISR,9,1996,,0.0,0.0
ISR,9,1997,,0.0,0.0
ISR,9,1998,,0.0,0.0
ISR,9,1999,,0.0,0.0
ISR,9,2000,,0.0,0.0
ISR,9,2001,,0.0,0.0
ISR,9,2002,,0.0,0.0
ISR,9,2003,,0.0,0.0
ISR,9,2004,,0.0,0.0
ISR,9,2005,,0.0,0.0
ISR,9,2006,,0.0,0.0
ISR,9,2007,,0.0,0.0
ISR,9,2008,,0.01,0.022
ISR,9,2009,,0.04,0.134
ISR,9,2010,,0.06,0.195
ISR,9,2011,,0.07,0.233
ISR,9,2012,,0.08,0.243
ISR,9,2013,,0.04,0.137
ISR,9,2014,,0.06,0.198
ISR,9,2015,,0.07,0.224
ISR,9,2016,,0.11,0.389
ISR,9,2017,,0.0,0.399
ISR,9,2018,,0.0,0.399
ISR,9,2019,,0.0,0.341
ISR,9,2020,,0.0,0.374
ISR,9,2021,,0.0,0.329
ISR,9,2022,,0.0,0.329
ISR,9,2023,,0.103,0.329
ITA,9,1965,,2.676,7.629
ITA,9,1966,,3.351,9.763
ITA,9,1967,,3.475,10.167
ITA,9,1968,,3.617,10.591
ITA,9,1969,,3.812,11.188
ITA,9,1970,,4.228,12.53
ITA,9,1971,,4.209,12.491
ITA,9,1972,,3.807,11.237
ITA,9,1973,,3.845,11.394
ITA,9,1974,,4.245,12.664
ITA,9,1975,,3.986,11.843
ITA,9,1976,,3.812,11.274
ITA,9,1977,,3.73,11.02
ITA,9,1978,,3.811,11.281
ITA,9,1979,,3.825,11.323
ITA,9,1980,,3.96,11.693
ITA,9,1981,,3.469,10.129
ITA,9,1982,,3.521,10.269
ITA,9,1983,,3.393,9.869
ITA,9,1984,,3.472,10.076
ITA,9,1985,,2.836,8.102
ITA,9,1986,,3.025,8.677
ITA,9,1987,,3.243,9.293
ITA,9,1988,,3.339,9.566
ITA,9,1989,,3.332,9.517
ITA,9,1990,,3.27,9.3
ITA,9,1991,,3.29,9.38
